label,subject,message
phishing,ACTION REQUIRED: Cloud account verification #34430970,"Valued Customer, we detected unusual activity on your Cloud account. Verify your password and OTP immediately within 2 hours. Visit http://billing-update.example.org/payment to confirm your credentials. Reference 34430970."
phishing,SECURITY ALERT: Amazon account verification #33114424,"Valued Customer, we detected unusual activity on your Amazon account. Verify your password and OTP immediately within 6 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 33114424. Do not ignore this security request."
phishing,FINAL WARNING: Google account verification #36559434,"Dear User, we detected unusual activity on your Google account. Verify your password and OTP immediately within 24 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 36559434. Failure to verify may result in permanent account suspension!"
phishing,URGENT: Amazon account verification #8364150,"Dear Customer, we detected unusual activity on your Amazon account. Verify your password and OTP immediately within 4 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 8364150."
phishing,SECURITY ALERT: Amazon account verification #12113524,"Valued Customer, we detected unusual activity on your Amazon account. Verify your password and OTP immediately within 1 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 12113524."
phishing,ACTION REQUIRED: Corporate account verification #23022450,"Dear User, we detected unusual activity on your Corporate account. Verify your password and OTP immediately within 4 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 23022450. Failure to verify may result in permanent account suspension!"
phishing,IMPORTANT: Apple account verification #78165814,"Valued Customer, we detected unusual activity on your Apple account. Verify your password and OTP immediately within 48 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 78165814. Do not ignore this security request."
phishing,ACTION REQUIRED: Google account verification #88393818,"Dear Customer, we detected unusual activity on your Google account. Verify your password and OTP immediately within 1 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 88393818."
phishing,SECURITY ALERT: Corporate account verification #51049386,"Dear Customer, we detected unusual activity on your Corporate account. Verify your password and OTP immediately within 1 hours. Visit http://billing-update.example.org/payment to confirm your credentials. Reference 51049386. Failure to verify may result in permanent account suspension!"
phishing,SECURITY ALERT: Corporate account verification #18347884,"Valued Customer, we detected unusual activity on your Corporate account. Verify your password and OTP immediately within 48 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 18347884."
phishing,URGENT: PayPal account verification #1823719,"Dear Customer, we detected unusual activity on your PayPal account. Verify your password and OTP immediately within 48 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 1823719."
phishing,IMPORTANT: Amazon account verification #81389670,"Dear User, we detected unusual activity on your Amazon account. Verify your password and OTP immediately within 2 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 81389670. Failure to verify may result in permanent account suspension! Do not ignore this security request."
phishing,IMPORTANT: Google account verification #5238655,"Dear Customer, we detected unusual activity on your Google account. Verify your password and OTP immediately within 1 hours. Visit http://billing-update.example.org/payment to confirm your credentials. Reference 5238655."
phishing,ACTION REQUIRED: Cloud account verification #67588116,"Dear User, we detected unusual activity on your Cloud account. Verify your password and OTP immediately within 24 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 67588116."
phishing,ACTION REQUIRED: Cloud account verification #16322731,"Dear Customer, we detected unusual activity on your Cloud account. Verify your password and OTP immediately within 24 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 16322731. Failure to verify may result in permanent account suspension!"
phishing,IMPORTANT: Microsoft account verification #16759030,"Valued Customer, we detected unusual activity on your Microsoft account. Verify your password and OTP immediately within 48 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 16759030."
phishing,URGENT: Banking account verification #70694108,"Valued Customer, we detected unusual activity on your Banking account. Verify your password and OTP immediately within 24 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 70694108. Do not ignore this security request."
phishing,URGENT: Microsoft account verification #1093462,"Valued Customer, we detected unusual activity on your Microsoft account. Verify your password and OTP immediately within 12 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 1093462. Failure to verify may result in permanent account suspension!"
